id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
13264465,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13182519,87.0,10.0,9.0,9.0,9.0,9.0,8.0
2891828,90.0,9.0,9.0,9.0,9.0,9.0,8.0
12575040,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12689093,90.0,8.0,9.0,10.0,10.0,9.0,9.0
1039710,100.0,10.0,9.0,10.0,10.0,10.0,10.0
13720387,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7445164,80.0,6.0,6.0,10.0,6.0,8.0,8.0
8080856,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10457818,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13662299,96.0,10.0,10.0,10.0,10.0,9.0,10.0
5100486,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1233830,94.0,10.0,10.0,10.0,10.0,10.0,9.0
10344180,88.0,9.0,9.0,10.0,10.0,9.0,9.0
9915330,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8373164,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10283821,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8701833,93.0,9.0,9.0,9.0,9.0,9.0,9.0
1115990,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13566260,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11467354,100.0,10.0,10.0,10.0,10.0,8.0,10.0
12818425,100.0,10.0,10.0,10.0,10.0,9.0,10.0
12787872,100.0,9.0,10.0,10.0,10.0,9.0,10.0
13008645,90.0,9.0,8.0,10.0,10.0,9.0,9.0
2117234,88.0,9.0,9.0,9.0,9.0,9.0,9.0
1980360,96.0,10.0,9.0,10.0,10.0,8.0,9.0
12102323,100.0,10.0,10.0,10.0,10.0,10.0,10.0
872466,100.0,10.0,8.0,10.0,10.0,8.0,10.0
5567375,100.0,10.0,9.0,10.0,10.0,10.0,10.0
4863169,95.0,10.0,10.0,10.0,10.0,10.0,10.0
280746,86.0,9.0,8.0,9.0,9.0,8.0,8.0
13319486,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11885511,97.0,10.0,10.0,10.0,10.0,10.0,10.0
10004094,93.0,9.0,8.0,10.0,10.0,9.0,10.0
5186246,87.0,8.0,9.0,9.0,9.0,9.0,9.0
8625100,86.0,9.0,9.0,9.0,9.0,8.0,8.0
2039322,80.0,9.0,9.0,10.0,9.0,8.0,9.0
10626221,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7100355,98.0,10.0,9.0,10.0,10.0,9.0,10.0
9865661,100.0,10.0,6.0,10.0,10.0,10.0,10.0
4149732,90.0,9.0,9.0,10.0,10.0,10.0,9.0
12785314,100.0,10.0,10.0,10.0,10.0,10.0,8.0
12076502,93.0,9.0,9.0,10.0,9.0,8.0,8.0
6354669,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10347807,98.0,10.0,10.0,10.0,10.0,10.0,9.0
10661639,99.0,10.0,9.0,10.0,10.0,9.0,10.0
5879926,89.0,9.0,9.0,9.0,10.0,9.0,9.0
10793408,93.0,9.0,9.0,10.0,10.0,10.0,9.0
13040883,96.0,10.0,10.0,10.0,10.0,10.0,10.0
8682049,97.0,10.0,9.0,10.0,10.0,10.0,9.0
10909496,73.0,8.0,8.0,8.0,8.0,9.0,8.0
12593807,90.0,9.0,9.0,10.0,10.0,9.0,9.0
6578558,92.0,9.0,9.0,10.0,10.0,10.0,9.0
9363474,89.0,10.0,9.0,9.0,10.0,10.0,10.0
320446,86.0,8.0,8.0,9.0,9.0,9.0,8.0
2098524,89.0,8.0,9.0,9.0,10.0,8.0,8.0
10732084,60.0,7.0,9.0,9.0,6.0,10.0,6.0
7614103,93.0,9.0,9.0,9.0,9.0,10.0,9.0
6604144,80.0,10.0,10.0,10.0,10.0,10.0,10.0
7121907,95.0,10.0,10.0,10.0,10.0,10.0,9.0
8276053,94.0,10.0,9.0,10.0,10.0,10.0,10.0
4869882,90.0,10.0,9.0,10.0,10.0,9.0,9.0
9636391,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2229877,87.0,9.0,9.0,9.0,9.0,9.0,9.0
13667358,100.0,10.0,10.0,10.0,10.0,10.0,10.0
3373427,87.0,9.0,9.0,9.0,9.0,9.0,9.0
6309338,85.0,9.0,9.0,8.0,9.0,9.0,9.0
10637449,93.0,10.0,9.0,9.0,10.0,9.0,10.0
1711752,87.0,9.0,9.0,8.0,9.0,10.0,9.0
9699451,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8275771,90.0,10.0,10.0,10.0,10.0,10.0,10.0
3689352,96.0,10.0,9.0,10.0,9.0,10.0,9.0
8621429,95.0,10.0,10.0,10.0,10.0,10.0,10.0
5719299,90.0,9.0,9.0,10.0,10.0,10.0,9.0
4612415,90.0,10.0,9.0,10.0,10.0,9.0,9.0
6067861,86.0,9.0,9.0,9.0,10.0,9.0,9.0
262212,94.0,9.0,10.0,10.0,10.0,9.0,9.0
10238371,96.0,10.0,9.0,10.0,10.0,10.0,9.0
3964929,91.0,9.0,8.0,9.0,10.0,10.0,9.0
6459605,95.0,10.0,9.0,9.0,8.0,10.0,9.0
10588405,94.0,10.0,9.0,10.0,10.0,10.0,10.0
8258124,100.0,10.0,9.0,10.0,10.0,10.0,9.0
797604,92.0,9.0,9.0,10.0,10.0,9.0,9.0
12699651,90.0,8.0,10.0,10.0,10.0,9.0,10.0
9176874,94.0,10.0,10.0,10.0,10.0,9.0,10.0
3803023,89.0,9.0,9.0,9.0,9.0,9.0,9.0
3747986,95.0,10.0,10.0,9.0,10.0,10.0,9.0
4722945,90.0,9.0,9.0,9.0,9.0,10.0,9.0
2237141,85.0,9.0,9.0,10.0,9.0,10.0,9.0
9240576,87.0,9.0,10.0,9.0,9.0,9.0,9.0
12685515,100.0,10.0,8.0,10.0,10.0,10.0,10.0
7749894,93.0,10.0,9.0,9.0,10.0,10.0,9.0
6277332,95.0,9.0,10.0,10.0,9.0,9.0,10.0
10257735,88.0,9.0,9.0,10.0,9.0,9.0,10.0
2543939,88.0,8.0,9.0,8.0,9.0,9.0,9.0
9443384,50.0,5.0,3.0,6.0,5.0,7.0,5.0
3313974,84.0,8.0,8.0,9.0,9.0,9.0,8.0
9174595,70.0,8.0,7.0,10.0,10.0,10.0,7.0
393502,95.0,10.0,10.0,10.0,10.0,9.0,9.0
13127173,80.0,8.0,8.0,8.0,8.0,10.0,8.0
7621911,83.0,9.0,9.0,8.0,9.0,9.0,8.0
8074694,71.0,7.0,8.0,8.0,8.0,10.0,7.0
1606207,98.0,9.0,10.0,10.0,10.0,10.0,9.0
12814401,100.0,10.0,10.0,10.0,10.0,10.0,8.0
3328046,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7098774,98.0,10.0,10.0,9.0,10.0,10.0,10.0
13226718,40.0,6.0,6.0,2.0,6.0,10.0,6.0
8800826,100.0,10.0,9.0,10.0,10.0,10.0,9.0
7182089,94.0,10.0,9.0,9.0,9.0,10.0,9.0
7359771,90.0,9.0,10.0,10.0,10.0,10.0,9.0
4850033,83.0,8.0,7.0,8.0,9.0,10.0,8.0
7654458,77.0,8.0,7.0,8.0,8.0,10.0,8.0
10622839,80.0,8.0,6.0,8.0,10.0,10.0,10.0
9896323,100.0,10.0,8.0,8.0,10.0,10.0,8.0
5639009,93.0,7.0,9.0,10.0,9.0,9.0,9.0
11535770,78.0,8.0,7.0,8.0,8.0,9.0,8.0
10849128,93.0,9.0,10.0,10.0,10.0,10.0,9.0
576337,82.0,8.0,7.0,8.0,8.0,9.0,8.0
3656571,80.0,9.0,8.0,9.0,10.0,10.0,9.0
13355915,87.0,9.0,9.0,9.0,10.0,10.0,7.0
3495103,85.0,9.0,9.0,10.0,9.0,10.0,7.0
5573577,96.0,9.0,10.0,10.0,10.0,10.0,10.0
2326842,87.0,8.0,9.0,9.0,9.0,10.0,9.0
10890671,87.0,9.0,9.0,9.0,9.0,10.0,9.0
6378035,100.0,9.0,10.0,10.0,10.0,9.0,9.0
2970176,86.0,9.0,9.0,9.0,9.0,10.0,9.0
11305928,80.0,9.0,9.0,10.0,9.0,9.0,9.0
794605,86.0,8.0,8.0,9.0,9.0,9.0,8.0
5653026,92.0,9.0,9.0,9.0,10.0,10.0,9.0
11488704,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4818918,93.0,10.0,10.0,10.0,10.0,9.0,10.0
12979432,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10734826,90.0,10.0,10.0,10.0,10.0,9.0,10.0
13634783,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8852111,95.0,10.0,9.0,10.0,10.0,10.0,9.0
5803308,88.0,9.0,9.0,9.0,9.0,9.0,9.0
8282677,95.0,10.0,10.0,10.0,10.0,10.0,9.0
585981,88.0,9.0,9.0,9.0,9.0,9.0,9.0
911684,90.0,9.0,9.0,10.0,10.0,10.0,9.0
274589,95.0,9.0,10.0,10.0,10.0,9.0,9.0
10601233,94.0,10.0,10.0,10.0,10.0,10.0,9.0
8080839,97.0,10.0,10.0,9.0,10.0,10.0,9.0
10243515,95.0,10.0,10.0,10.0,10.0,10.0,9.0
2013076,96.0,10.0,10.0,9.0,10.0,10.0,9.0
1838612,90.0,9.0,9.0,10.0,10.0,9.0,9.0
1838620,93.0,10.0,10.0,10.0,10.0,10.0,9.0
1067465,85.0,8.0,8.0,9.0,9.0,9.0,8.0
1838581,100.0,10.0,10.0,9.0,9.0,9.0,8.0
9392153,80.0,8.0,8.0,7.0,7.0,10.0,9.0
7735822,87.0,8.0,9.0,9.0,8.0,10.0,9.0
1289396,93.0,9.0,9.0,10.0,10.0,9.0,9.0
410921,100.0,10.0,10.0,10.0,10.0,10.0,9.0
4179484,90.0,9.0,9.0,9.0,9.0,9.0,9.0
13591147,93.0,10.0,9.0,10.0,10.0,10.0,8.0
5000861,81.0,9.0,8.0,9.0,8.0,9.0,9.0
5934367,87.0,9.0,9.0,8.0,9.0,10.0,9.0
8598907,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7833692,100.0,10.0,10.0,10.0,10.0,10.0,10.0
393501,94.0,10.0,10.0,10.0,10.0,9.0,9.0
868390,88.0,9.0,9.0,9.0,9.0,10.0,9.0
3878036,88.0,9.0,9.0,9.0,9.0,10.0,9.0
3288363,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6196989,100.0,8.0,10.0,10.0,10.0,8.0,8.0
4634618,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1043780,93.0,9.0,10.0,10.0,10.0,9.0,9.0
12260959,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9747622,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5754698,75.0,8.0,8.0,8.0,9.0,10.0,8.0
1838624,100.0,10.0,10.0,10.0,10.0,10.0,9.0
8438385,89.0,9.0,9.0,9.0,9.0,9.0,9.0
1819281,97.0,10.0,10.0,10.0,10.0,10.0,10.0
7227178,98.0,10.0,10.0,10.0,10.0,10.0,9.0
7321424,100.0,10.0,10.0,10.0,10.0,10.0,10.0
459463,87.0,9.0,9.0,9.0,9.0,10.0,9.0
9658522,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10813539,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13632248,80.0,8.0,8.0,10.0,10.0,8.0,10.0
10092392,90.0,10.0,8.0,10.0,8.0,10.0,9.0
1043749,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12237298,90.0,9.0,9.0,9.0,10.0,10.0,9.0
8833174,93.0,9.0,10.0,10.0,10.0,9.0,9.0
9208645,93.0,10.0,10.0,10.0,10.0,10.0,9.0
5129197,95.0,10.0,10.0,10.0,10.0,10.0,8.0
5096329,100.0,10.0,9.0,10.0,10.0,10.0,9.0
3038957,95.0,9.0,10.0,10.0,10.0,10.0,9.0
9913302,90.0,10.0,9.0,9.0,10.0,9.0,9.0
10909798,80.0,10.0,8.0,10.0,10.0,10.0,8.0
4293140,93.0,9.0,9.0,8.0,9.0,10.0,9.0
754511,90.0,9.0,9.0,10.0,10.0,10.0,9.0
655190,88.0,9.0,9.0,9.0,9.0,10.0,9.0
4399177,83.0,9.0,9.0,9.0,9.0,9.0,8.0
9635370,93.0,9.0,9.0,10.0,10.0,10.0,9.0
835609,87.0,9.0,9.0,9.0,9.0,9.0,9.0
829167,91.0,9.0,9.0,9.0,10.0,10.0,9.0
12715240,40.0,4.0,10.0,8.0,10.0,10.0,4.0
4534232,90.0,9.0,9.0,10.0,10.0,9.0,9.0
12552924,88.0,10.0,9.0,9.0,9.0,9.0,9.0
9780205,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12048584,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1853188,96.0,10.0,10.0,10.0,10.0,10.0,10.0
9415273,100.0,10.0,9.0,10.0,10.0,10.0,9.0
12261686,100.0,10.0,10.0,9.0,10.0,10.0,10.0
11533406,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13642355,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6577265,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1379951,90.0,8.0,9.0,7.0,9.0,9.0,9.0
10010791,90.0,10.0,9.0,10.0,10.0,10.0,9.0
10688928,95.0,9.0,8.0,10.0,9.0,10.0,9.0
2079933,90.0,9.0,10.0,10.0,9.0,10.0,9.0
7187332,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9158048,94.0,9.0,8.0,9.0,10.0,9.0,9.0
7850595,85.0,9.0,9.0,9.0,9.0,9.0,8.0
2427198,91.0,9.0,9.0,10.0,9.0,10.0,9.0
327095,83.0,8.0,8.0,9.0,9.0,9.0,8.0
10890555,60.0,7.0,5.0,7.0,7.0,10.0,7.0
3877925,83.0,9.0,7.0,10.0,10.0,10.0,9.0
11474155,96.0,9.0,10.0,10.0,10.0,10.0,10.0
11442989,100.0,10.0,10.0,10.0,8.0,10.0,8.0
5206317,100.0,10.0,10.0,10.0,10.0,10.0,9.0
2151153,79.0,8.0,8.0,9.0,9.0,10.0,8.0
9584378,87.0,9.0,9.0,9.0,9.0,9.0,9.0
4799411,91.0,10.0,9.0,10.0,10.0,10.0,9.0
9617141,95.0,10.0,9.0,9.0,9.0,9.0,10.0
9846542,100.0,10.0,9.0,10.0,10.0,10.0,10.0
11190050,100.0,10.0,10.0,10.0,10.0,10.0,8.0
4201458,71.0,6.0,7.0,7.0,8.0,10.0,8.0
10460161,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2883398,87.0,9.0,9.0,10.0,10.0,10.0,9.0
6663498,100.0,10.0,8.0,10.0,10.0,10.0,9.0
13253324,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11070886,100.0,10.0,10.0,9.0,10.0,10.0,10.0
11212101,96.0,10.0,10.0,10.0,10.0,10.0,9.0
8081997,89.0,9.0,8.0,9.0,9.0,9.0,9.0
5619619,100.0,10.0,9.0,10.0,10.0,10.0,10.0
1650144,84.0,9.0,9.0,9.0,9.0,10.0,9.0
9416226,93.0,9.0,8.0,10.0,9.0,10.0,9.0
4545735,88.0,9.0,9.0,9.0,9.0,9.0,9.0
9453549,89.0,9.0,10.0,10.0,10.0,10.0,9.0
8035581,94.0,10.0,10.0,10.0,10.0,9.0,10.0
8834869,100.0,8.0,10.0,10.0,10.0,9.0,10.0
4877891,82.0,9.0,9.0,9.0,9.0,10.0,9.0
1178900,90.0,9.0,9.0,10.0,9.0,9.0,8.0
4206259,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4660615,91.0,9.0,9.0,10.0,10.0,9.0,9.0
4878073,97.0,10.0,10.0,10.0,10.0,10.0,9.0
14233378,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4829743,94.0,10.0,9.0,10.0,10.0,10.0,9.0
11247078,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1072645,91.0,9.0,9.0,10.0,10.0,10.0,9.0
9580448,80.0,8.0,7.0,10.0,7.0,10.0,8.0
7565214,80.0,8.0,9.0,8.0,10.0,10.0,7.0
389017,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2991195,92.0,9.0,10.0,10.0,8.0,10.0,9.0
2781168,86.0,9.0,8.0,9.0,9.0,10.0,9.0
5287869,84.0,9.0,8.0,9.0,9.0,9.0,9.0
6631414,91.0,9.0,9.0,9.0,9.0,9.0,9.0
12279529,96.0,10.0,10.0,10.0,10.0,10.0,9.0
9427581,94.0,10.0,9.0,10.0,10.0,9.0,9.0
13086922,60.0,8.0,4.0,6.0,10.0,6.0,6.0
12295998,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6020911,94.0,10.0,10.0,10.0,10.0,10.0,9.0
2072387,88.0,9.0,9.0,9.0,9.0,9.0,9.0
13410157,90.0,10.0,10.0,8.0,9.0,10.0,10.0
9744658,100.0,10.0,8.0,10.0,10.0,10.0,10.0
2678996,88.0,9.0,9.0,9.0,9.0,9.0,9.0
5730674,76.0,9.0,7.0,8.0,8.0,9.0,8.0
9889955,96.0,9.0,9.0,10.0,10.0,10.0,9.0
1634723,88.0,9.0,9.0,9.0,9.0,10.0,9.0
9138675,87.0,9.0,9.0,9.0,10.0,10.0,9.0
2039863,91.0,9.0,9.0,10.0,10.0,9.0,9.0
4436502,90.0,9.0,9.0,8.0,8.0,10.0,9.0
2339325,87.0,9.0,9.0,9.0,9.0,10.0,9.0
750115,85.0,8.0,9.0,9.0,9.0,9.0,8.0
9313718,93.0,10.0,10.0,10.0,10.0,10.0,9.0
9887937,90.0,10.0,8.0,7.0,9.0,10.0,8.0
8462546,100.0,10.0,8.0,10.0,10.0,10.0,10.0
13213920,100.0,10.0,9.0,9.0,7.0,9.0,9.0
6529260,95.0,9.0,9.0,10.0,10.0,10.0,10.0
12978880,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9691156,93.0,9.0,10.0,9.0,10.0,9.0,9.0
5300635,100.0,10.0,10.0,10.0,10.0,10.0,9.0
13300664,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11285438,90.0,8.0,9.0,9.0,9.0,9.0,9.0
8118791,100.0,10.0,10.0,10.0,10.0,10.0,9.0
2259080,96.0,10.0,10.0,10.0,10.0,10.0,10.0
13988866,100.0,8.0,10.0,10.0,10.0,8.0,10.0
12104703,93.0,10.0,9.0,10.0,10.0,9.0,10.0
4465188,87.0,9.0,9.0,9.0,10.0,10.0,9.0
9986642,95.0,10.0,10.0,10.0,10.0,10.0,10.0
6494992,100.0,10.0,10.0,10.0,10.0,10.0,10.0
981771,90.0,9.0,9.0,10.0,9.0,10.0,9.0
778944,75.0,8.0,8.0,7.0,8.0,8.0,8.0
10008821,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4633819,100.0,10.0,9.0,10.0,10.0,10.0,10.0
9594851,100.0,10.0,10.0,10.0,10.0,10.0,9.0
11346733,86.0,9.0,9.0,9.0,9.0,9.0,9.0
1008418,93.0,9.0,9.0,10.0,10.0,9.0,9.0
6169452,90.0,10.0,9.0,9.0,10.0,9.0,9.0
645311,88.0,9.0,8.0,9.0,9.0,9.0,9.0
2602382,79.0,8.0,8.0,8.0,9.0,10.0,8.0
13022627,93.0,9.0,10.0,10.0,10.0,10.0,9.0
6279923,80.0,8.0,9.0,10.0,10.0,9.0,9.0
849316,82.0,8.0,8.0,9.0,9.0,9.0,8.0
7265867,100.0,10.0,10.0,10.0,10.0,10.0,10.0
320447,94.0,9.0,9.0,9.0,10.0,9.0,9.0
6419936,100.0,10.0,10.0,10.0,8.0,8.0,10.0
3732919,90.0,9.0,9.0,10.0,10.0,9.0,9.0
2040806,91.0,9.0,9.0,10.0,10.0,9.0,9.0
13180499,95.0,10.0,10.0,10.0,10.0,10.0,10.0
578413,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2724710,92.0,9.0,9.0,10.0,10.0,10.0,9.0
12280862,96.0,10.0,10.0,10.0,10.0,10.0,10.0
4881243,87.0,9.0,9.0,10.0,9.0,10.0,8.0
5678100,93.0,10.0,10.0,10.0,10.0,9.0,9.0
8053791,90.0,10.0,9.0,9.0,10.0,10.0,9.0
7976534,60.0,9.0,7.0,8.0,9.0,9.0,6.0
7922785,93.0,9.0,9.0,10.0,10.0,10.0,9.0
2970536,83.0,9.0,8.0,9.0,9.0,10.0,8.0
6284413,100.0,10.0,10.0,10.0,10.0,9.0,9.0
9249934,92.0,10.0,10.0,10.0,10.0,10.0,9.0
9249939,84.0,8.0,9.0,10.0,10.0,9.0,9.0
13137572,60.0,6.0,10.0,6.0,10.0,8.0,8.0
1866557,83.0,9.0,9.0,9.0,9.0,9.0,8.0
13591762,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2532565,85.0,9.0,8.0,9.0,9.0,10.0,9.0
11232440,97.0,10.0,10.0,10.0,10.0,10.0,9.0
5371597,80.0,8.0,8.0,9.0,10.0,8.0,8.0
11490316,96.0,10.0,9.0,9.0,10.0,10.0,10.0
1139311,90.0,9.0,9.0,10.0,10.0,10.0,9.0
1828126,92.0,10.0,9.0,10.0,10.0,10.0,9.0
4854867,68.0,7.0,9.0,8.0,9.0,8.0,7.0
11199811,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2080179,91.0,9.0,9.0,10.0,10.0,10.0,9.0
7016233,90.0,10.0,10.0,9.0,10.0,10.0,10.0
1709164,87.0,10.0,9.0,9.0,10.0,10.0,9.0
7296139,20.0,2.0,2.0,2.0,2.0,2.0,2.0
11346801,90.0,9.0,9.0,8.0,9.0,10.0,9.0
4625600,88.0,9.0,9.0,8.0,9.0,9.0,8.0
12826494,98.0,10.0,10.0,10.0,10.0,10.0,10.0
10985110,85.0,9.0,10.0,10.0,10.0,10.0,9.0
5914278,93.0,10.0,9.0,10.0,10.0,9.0,9.0
5154263,89.0,9.0,9.0,10.0,9.0,9.0,9.0
452067,93.0,9.0,9.0,9.0,10.0,10.0,9.0
6624494,80.0,8.0,9.0,9.0,9.0,9.0,9.0
2729551,89.0,10.0,9.0,10.0,10.0,10.0,9.0
1980034,81.0,9.0,8.0,8.0,9.0,9.0,8.0
9283085,98.0,10.0,10.0,10.0,10.0,10.0,9.0
5711344,98.0,10.0,10.0,10.0,10.0,10.0,10.0
7104008,91.0,9.0,9.0,9.0,10.0,10.0,9.0
4318808,96.0,10.0,10.0,10.0,10.0,9.0,9.0
12719407,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4192258,90.0,9.0,8.0,10.0,9.0,9.0,9.0
2439200,92.0,9.0,10.0,9.0,10.0,9.0,9.0
5876579,100.0,10.0,9.0,10.0,10.0,10.0,10.0
899121,90.0,10.0,10.0,10.0,10.0,9.0,10.0
321143,95.0,9.0,10.0,10.0,10.0,9.0,9.0
775458,96.0,10.0,10.0,10.0,10.0,9.0,9.0
3475048,86.0,9.0,9.0,9.0,9.0,9.0,9.0
11243733,70.0,7.0,7.0,7.0,8.0,7.0,7.0
4673819,80.0,6.0,6.0,6.0,6.0,6.0,6.0
6506852,97.0,10.0,9.0,10.0,10.0,10.0,10.0
7536318,95.0,10.0,10.0,10.0,10.0,9.0,9.0
7333570,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2724571,91.0,10.0,10.0,10.0,10.0,10.0,9.0
435932,87.0,10.0,10.0,10.0,10.0,10.0,10.0
13821686,90.0,10.0,9.0,9.0,10.0,10.0,10.0
562683,94.0,9.0,9.0,10.0,9.0,10.0,9.0
3974906,99.0,10.0,10.0,10.0,10.0,10.0,9.0
8517883,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6748446,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8943940,87.0,9.0,9.0,9.0,9.0,10.0,9.0
8312368,94.0,10.0,9.0,10.0,10.0,10.0,9.0
468754,94.0,9.0,9.0,9.0,10.0,9.0,9.0
1697582,92.0,9.0,9.0,10.0,10.0,10.0,10.0
4241755,87.0,9.0,9.0,9.0,8.0,10.0,9.0
5159298,72.0,9.0,7.0,9.0,8.0,9.0,8.0
562795,84.0,8.0,8.0,9.0,9.0,10.0,8.0
7043471,96.0,10.0,10.0,10.0,10.0,10.0,10.0
9188419,93.0,9.0,9.0,9.0,9.0,10.0,9.0
1643979,93.0,9.0,10.0,10.0,10.0,9.0,9.0
8541814,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6519201,93.0,9.0,9.0,10.0,10.0,10.0,9.0
5290432,90.0,9.0,9.0,8.0,9.0,9.0,9.0
714585,84.0,8.0,9.0,9.0,9.0,8.0,9.0
9241546,80.0,10.0,6.0,10.0,10.0,10.0,8.0
5437929,86.0,9.0,9.0,9.0,9.0,9.0,8.0
9746937,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10622037,80.0,8.0,8.0,8.0,10.0,10.0,8.0
3479332,91.0,10.0,8.0,9.0,9.0,10.0,9.0
6339176,93.0,10.0,10.0,10.0,10.0,10.0,10.0
9321082,80.0,10.0,10.0,10.0,10.0,10.0,10.0
5539519,89.0,9.0,9.0,10.0,10.0,10.0,9.0
8764085,96.0,10.0,10.0,10.0,10.0,10.0,10.0
12122817,90.0,10.0,10.0,10.0,10.0,10.0,10.0
8792226,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9459600,79.0,9.0,9.0,8.0,8.0,9.0,8.0
11844322,90.0,9.0,9.0,10.0,10.0,9.0,9.0
8525745,90.0,9.0,9.0,9.0,10.0,9.0,9.0
5683928,83.0,8.0,9.0,9.0,9.0,9.0,8.0
9033694,95.0,9.0,9.0,10.0,10.0,10.0,10.0
10840314,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3177277,92.0,10.0,10.0,10.0,10.0,10.0,9.0
278277,85.0,8.0,9.0,9.0,9.0,9.0,9.0
4684607,97.0,10.0,10.0,10.0,10.0,10.0,10.0
7027229,62.0,6.0,7.0,8.0,8.0,8.0,6.0
10529110,80.0,4.0,6.0,8.0,8.0,10.0,8.0
776268,88.0,9.0,9.0,9.0,9.0,9.0,8.0
2468216,77.0,7.0,8.0,9.0,9.0,9.0,8.0
8993684,100.0,10.0,9.0,10.0,9.0,10.0,10.0
8464113,80.0,10.0,8.0,10.0,10.0,10.0,8.0
2468257,77.0,9.0,9.0,9.0,9.0,10.0,9.0
9321377,87.0,9.0,8.0,8.0,9.0,10.0,8.0
5146364,93.0,9.0,9.0,10.0,10.0,9.0,9.0
9594363,100.0,9.0,9.0,10.0,10.0,9.0,9.0
5015284,100.0,10.0,9.0,10.0,10.0,10.0,9.0
6801112,93.0,10.0,10.0,10.0,9.0,10.0,10.0
792181,97.0,10.0,10.0,10.0,10.0,10.0,10.0
5080694,93.0,10.0,9.0,9.0,9.0,10.0,9.0
5768978,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6717410,97.0,9.0,10.0,10.0,10.0,10.0,10.0
10911684,80.0,10.0,10.0,8.0,8.0,10.0,8.0
3784641,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6799296,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8847223,88.0,9.0,8.0,10.0,9.0,10.0,9.0
5168975,96.0,10.0,9.0,9.0,10.0,10.0,10.0
2031367,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4926072,97.0,9.0,10.0,10.0,10.0,9.0,9.0
8847050,84.0,8.0,8.0,8.0,9.0,9.0,8.0
10043062,91.0,9.0,9.0,10.0,10.0,10.0,9.0
3295859,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10288811,95.0,9.0,9.0,9.0,10.0,10.0,9.0
9813610,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4755673,94.0,9.0,9.0,10.0,10.0,10.0,9.0
1711948,87.0,9.0,9.0,8.0,9.0,9.0,9.0
11877332,80.0,8.0,6.0,4.0,10.0,10.0,8.0
6045545,100.0,10.0,10.0,10.0,10.0,10.0,9.0
